Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,Income,PromotionRatio
38,No,Travel_Rarely,Research & Development,6,2,Other,Female,1,Laboratory Technician,Married,1,No,11,3,1,5,3,5,4,0,4,2.8,Medium,0.0
22,Yes,Travel_Rarely,Research & Development,8,1,Medical,Female,1,Laboratory Technician,Married,1,Yes,17,3,0,1,6,1,0,0,0,2.6,Low,0.0
31,No,Travel_Rarely,Sales,29,4,Marketing,Female,2,Sales Executive,Married,1,No,14,3,2,13,3,12,7,5,7,2.2,Medium,0.4166666666666667
51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,Female,3,Manager,Married,2,No,11,3,0,15,2,2,2,2,2,2.8,High,1.0
37,No,Travel_Rarely,Sales,9,2,Marketing,Male,2,Sales Executive,Married,1,No,14,3,2,5,2,5,2,0,3,2.0,Medium,0.0
46,No,Travel_Rarely,Research & Development,2,4,Medical,Male,5,Research Director,Divorced,7,Yes,17,3,1,24,3,2,1,2,2,3.2,High,1.0
36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,3,Healthcare Representative,Married,7,Yes,13,3,1,15,1,12,8,5,7,3.0,High,0.4166666666666667
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Research Scientist,Divorced,1,Yes,12,3,3,6,2,5,3,2,3,2.6,Low,0.4
37,No,Travel_Rarely,Human Resources,8,2,Other,Male,2,Human Resources,Divorced,2,No,13,3,0,19,4,10,0,4,7,2.6,Medium,0.4
35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,Male,2,Sales Executive,Single,1,Yes,18,3,0,10,2,10,7,7,7,3.4,Medium,0.7
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,1,Research Scientist,Married,6,No,19,3,1,14,1,10,8,7,6,2.8,Low,0.7
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Research Scientist,Married,1,No,11,3,1,5,6,5,3,0,3,3.4,Low,0.0
39,No,Travel_Rarely,Research & Development,10,1,Medical,Male,3,Research Director,Single,7,No,21,4,0,9,3,4,3,2,2,3.0,High,0.5
46,No,Non-Travel,Sales,26,2,Life Sciences,Male,2,Sales Executive,Single,8,No,15,3,0,6,3,2,2,2,2,2.4,High,1.0
40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Female,1,Laboratory Technician,Married,4,No,17,3,1,7,5,4,3,0,2,2.6,Low,0.0
42,No,Travel_Rarely,Research & Development,13,3,Medical,Male,2,Healthcare Representative,Married,5,No,18,3,2,10,2,0,0,0,0,2.4,Medium,0.0
35,No,Non-Travel,Research & Development,2,2,Medical,Male,2,Manufacturing Director,Divorced,2,No,14,3,1,15,6,7,7,1,7,3.0,Medium,0.14285714285714285
38,No,Non-Travel,Human Resources,2,3,Human Resources,Male,1,Human Resources,Divorced,5,No,13,3,3,13,3,11,10,3,8,2.6,Low,0.2727272727272727
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,Male,2,Laboratory Technician,Married,4,No,17,3,1,11,3,7,1,0,7,2.6,Medium,0.0
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,Male,2,Manufacturing Director,Single,1,No,15,3,0,10,4,10,3,0,8,2.2,Medium,0.0
39,No,Travel_Frequently,Sales,20,3,Life Sciences,Male,2,Sales Executive,Divorced,2,No,18,3,1,7,6,2,1,2,2,3.4,Medium,1.0
43,No,Non-Travel,Research & Development,9,3,Life Sciences,Male,1,Research Scientist,Single,4,No,13,3,0,7,2,3,2,1,2,2.4,Low,0.3333333333333333
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,Healthcare Representative,Single,3,No,12,3,0,11,3,3,2,1,2,2.0,High,0.3333333333333333
41,No,Travel_Rarely,Sales,4,1,Marketing,Female,3,Sales Executive,Divorced,0,Yes,13,3,1,23,3,22,14,13,5,3.4,High,0.5909090909090909
30,No,Travel_Rarely,Research & Development,10,3,Medical,Female,3,Manufacturing Director,Single,9,No,14,3,0,9,3,7,7,0,2,2.4,High,0.0
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,Female,1,Human Resources,Married,0,Yes,11,3,0,6,3,5,1,1,4,3.0,Low,0.2
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,Female,2,Healthcare Representative,Married,4,No,22,4,1,13,2,9,7,3,7,3.4,High,0.3333333333333333
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,2,Healthcare Representative,Divorced,4,No,17,3,1,12,3,5,3,0,3,3.4,Medium,0.0
34,No,Travel_Rarely,Sales,8,2,Technical Degree,Male,2,Sales Executive,Married,1,No,21,4,2,10,5,10,8,4,8,3.0,High,0.4
58,No,Non-Travel,Sales,2,3,Medical,Male,4,Manager,Divorced,4,No,22,4,1,37,0,16,9,14,14,2.6,High,0.875
35,No,Travel_Rarely,Research & Development,23,4,Medical,Male,1,Laboratory Technician,Married,0,No,16,3,1,6,2,5,4,0,3,2.4,Low,0.0
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,3,Manufacturing Director,Divorced,8,Yes,12,3,1,28,4,22,11,14,10,2.6,High,0.6363636363636364
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,Female,2,Healthcare Representative,Divorced,2,No,12,3,1,15,3,7,4,7,7,2.2,Medium,1.0
54,No,Travel_Rarely,Research & Development,7,4,Medical,Female,2,Research Scientist,Married,4,No,15,3,1,14,2,7,1,1,7,3.0,High,0.14285714285714285
31,No,Travel_Frequently,Sales,7,4,Marketing,Female,3,Sales Executive,Married,2,No,14,3,2,9,3,3,2,2,2,2.4,High,0.6666666666666666
28,No,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Research Scientist,Married,1,No,25,4,1,3,3,3,2,1,2,2.6,Low,0.3333333333333333
38,No,Travel_Rarely,Sales,2,4,Marketing,Female,2,Sales Representative,Married,2,Yes,20,4,2,20,4,4,2,0,3,2.0,Medium,0.0
26,No,Travel_Rarely,Sales,10,3,Medical,Male,2,Sales Executive,Single,1,No,13,3,0,5,4,5,3,1,2,2.8,Medium,0.2
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,Male,4,Research Director,Married,2,Yes,14,3,0,23,3,2,2,2,2,2.4,High,1.0
18,No,Non-Travel,Research & Development,14,3,Medical,Female,1,Research Scientist,Single,1,No,16,3,0,0,4,0,0,0,0,2.4,Low,0.0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,Male,1,Human Resources,Married,0,No,17,3,0,2,4,1,0,0,0,3.0,Low,0.0
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,Male,1,Human Resources,Divorced,4,Yes,15,3,3,4,3,2,2,2,0,2.2,Low,1.0
45,No,Non-Travel,Sales,2,4,Life Sciences,Female,2,Sales Executive,Married,4,No,22,4,2,10,3,8,7,5,7,3.0,Medium,0.625
36,No,Travel_Rarely,Research & Development,2,4,Other,Female,2,Research Scientist,Married,4,Yes,22,4,1,15,2,1,0,0,0,3.2,High,0.0
43,No,Travel_Frequently,Sales,2,4,Life Sciences,Male,2,Sales Executive,Married,1,No,20,4,1,7,5,7,7,7,7,2.8,Medium,1.0
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,Female,1,Laboratory Technician,Single,0,Yes,14,3,0,6,3,5,4,0,2,3.2,Low,0.0
29,No,Travel_Frequently,Research & Development,20,1,Medical,Male,1,Laboratory Technician,Married,1,No,13,3,0,11,3,11,8,3,10,3.4,Medium,0.2727272727272727
32,No,Travel_Frequently,Sales,10,4,Marketing,Male,2,Sales Executive,Single,8,No,13,3,0,4,2,0,0,0,0,3.6,Medium,0.0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,Male,1,Research Scientist,Married,3,No,22,4,2,10,1,6,3,3,3,2.6,Low,0.5
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,Female,1,Laboratory Technician,Single,4,No,12,3,0,7,2,2,2,2,0,2.8,Low,1.0
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,3,Manufacturing Director,Divorced,3,No,14,3,1,12,4,9,8,4,7,3.2,High,0.4444444444444444
28,No,Non-Travel,Human Resources,1,2,Life Sciences,Male,1,Human Resources,Divorced,1,No,15,3,1,3,2,3,2,2,2,3.0,Low,0.6666666666666666
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,Male,2,Healthcare Representative,Divorced,8,No,17,3,2,11,3,7,0,1,6,3.0,Medium,0.14285714285714285
42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Male,1,Laboratory Technician,Single,4,No,13,3,0,8,3,0,0,0,0,3.4,Medium,0.0
32,Yes,Travel_Rarely,Sales,2,4,Marketing,Male,2,Sales Executive,Single,7,Yes,12,3,0,7,3,2,2,2,2,2.4,High,1.0
46,No,Travel_Rarely,Sales,3,3,Technical Degree,Female,4,Sales Executive,Divorced,2,No,12,3,1,25,5,19,17,2,8,2.6,High,0.10526315789473684
27,No,Travel_Rarely,Sales,23,1,Medical,Female,2,Sales Representative,Married,1,No,21,4,1,9,5,9,8,5,8,2.8,Low,0.5555555555555556
29,No,Travel_Rarely,Human Resources,6,1,Medical,Male,1,Human Resources,Married,1,No,11,3,0,1,3,1,0,0,0,3.0,Low,0.0
43,No,Travel_Rarely,Research & Development,6,3,Medical,Female,5,Manager,Married,7,No,13,3,0,21,2,16,12,6,14,2.6,High,0.375
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,5,Research Director,Married,4,No,12,3,0,29,3,22,10,12,9,3.0,High,0.5454545454545454
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,Male,1,Research Scientist,Single,1,Yes,24,4,0,1,3,1,0,1,0,2.8,Low,1.0
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,Female,3,Sales Executive,Married,5,No,21,4,3,14,2,8,7,0,7,2.8,High,0.0
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,Female,1,Research Scientist,Married,0,No,19,3,1,8,2,7,6,7,3,2.6,Medium,1.0
39,No,Travel_Rarely,Research & Development,19,4,Other,Male,2,Research Scientist,Divorced,8,No,14,3,3,7,2,2,2,2,2,3.2,Medium,1.0
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,1,Research Scientist,Married,8,No,20,4,1,19,2,5,2,0,4,2.8,Low,0.0
28,No,Travel_Rarely,Sales,3,3,Medical,Female,1,Sales Representative,Married,1,No,19,3,1,1,3,1,0,0,0,2.8,Low,0.0
30,Yes,Travel_Rarely,Sales,9,3,Medical,Male,1,Sales Representative,Single,1,No,13,3,0,1,3,1,0,0,0,2.8,Low,0.0
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,Male,1,Research Scientist,Single,1,Yes,23,4,0,1,2,1,0,0,0,2.6,Low,0.0
36,No,Travel_Rarely,Sales,10,4,Technical Degree,Female,2,Sales Executive,Married,1,Yes,13,3,1,10,4,10,9,1,7,2.2,Medium,0.1
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,Male,2,Laboratory Technician,Divorced,1,No,11,3,1,10,2,10,8,0,2,2.4,Medium,0.0
34,No,Travel_Rarely,Sales,4,3,Life Sciences,Male,3,Sales Executive,Married,2,Yes,13,3,3,9,3,5,3,1,0,3.4,High,0.2
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,1,Laboratory Technician,Single,3,No,14,3,0,11,2,3,2,1,2,2.6,Low,0.3333333333333333
37,No,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,5,Yes,22,4,1,16,2,5,3,0,4,2.8,Medium,0.0
35,No,Travel_Rarely,Research & Development,16,2,Other,Female,2,Manufacturing Director,Married,0,Yes,11,3,0,4,2,3,2,0,2,3.0,Medium,0.0
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,Female,2,Manufacturing Director,Married,0,No,13,3,2,10,2,9,8,3,8,2.8,Medium,0.3333333333333333
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,Male,2,Human Resources,Single,1,No,21,4,0,10,2,10,1,0,8,2.8,Medium,0.0
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,4,Manager,Divorced,2,No,11,3,1,22,3,19,7,11,16,1.8,High,0.5789473684210527
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Research Scientist,Married,1,Yes,13,3,1,1,3,1,0,1,0,2.4,Low,1.0
27,No,Travel_Rarely,Sales,2,2,Medical,Female,2,Sales Executive,Single,0,No,14,3,0,9,5,8,7,0,7,2.4,Medium,0.0
48,No,Travel_Frequently,Research & Development,22,3,Medical,Female,4,Manager,Divorced,3,No,11,3,1,24,3,22,17,4,7,3.2,High,0.18181818181818182
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Healthcare Representative,Married,2,No,15,3,1,10,5,2,0,2,2,2.8,Medium,1.0
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,Male,1,Research Scientist,Married,1,Yes,23,4,1,5,2,5,2,3,0,2.2,Low,0.6
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,Male,1,Laboratory Technician,Single,1,No,16,3,0,5,3,4,2,1,0,3.0,Low,0.25
36,No,Travel_Rarely,Sales,17,2,Marketing,Male,2,Sales Executive,Married,2,No,16,3,2,12,1,4,2,1,3,2.2,Medium,0.25
41,No,Travel_Rarely,Sales,8,3,Marketing,Female,2,Sales Executive,Married,5,No,21,4,1,14,3,5,4,1,4,2.8,Medium,0.2
42,No,Travel_Rarely,Research & Development,6,3,Medical,Male,3,Research Director,Married,9,No,13,3,1,18,3,13,7,5,7,2.6,High,0.38461538461538464
31,No,Travel_Rarely,Sales,10,2,Medical,Female,2,Sales Executive,Divorced,2,Yes,11,3,1,8,2,5,2,1,4,3.4,High,0.2
34,No,Travel_Rarely,Sales,3,1,Medical,Female,2,Sales Executive,Married,3,Yes,12,3,0,9,3,4,2,0,1,3.0,High,0.0
31,No,Travel_Rarely,Research & Development,4,3,Medical,Female,1,Laboratory Technician,Divorced,8,No,12,3,1,4,0,2,2,2,2,2.4,Medium,1.0
26,No,Travel_Frequently,Research & Development,6,3,Other,Male,1,Laboratory Technician,Married,0,No,18,3,1,8,3,7,7,7,7,3.0,Low,1.0
45,No,Travel_Frequently,Research & Development,1,4,Medical,Male,2,Healthcare Representative,Single,4,No,12,3,0,12,3,4,2,0,3,2.8,Medium,0.0
33,No,Travel_Rarely,Sales,10,4,Marketing,Male,2,Sales Executive,Single,1,No,14,3,0,10,2,10,4,0,9,2.4,Medium,0.0
28,No,Travel_Frequently,Sales,1,2,Life Sciences,Male,2,Sales Executive,Married,1,Yes,12,3,1,7,2,7,7,0,7,3.0,High,0.0
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,Male,1,Sales Representative,Single,1,No,17,3,0,1,3,1,0,0,0,3.0,Low,0.0
39,No,Non-Travel,Sales,21,4,Life Sciences,Female,2,Sales Executive,Married,6,No,19,3,1,10,1,3,2,1,2,2.2,Medium,0.3333333333333333
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,1,Research Scientist,Married,1,No,11,3,1,6,3,5,3,1,2,2.4,Low,0.2
34,No,Travel_Frequently,Research & Development,22,4,Other,Male,2,Research Scientist,Married,1,Yes,15,3,0,16,3,15,10,6,11,2.8,Medium,0.4
28,Yes,Travel_Rarely,Sales,13,2,Marketing,Female,2,Sales Executive,Single,3,Yes,11,3,0,6,0,2,0,2,2,3.4,High,1.0
47,No,Non-Travel,Research & Development,14,4,Technical Degree,Male,2,Research Scientist,Married,8,No,18,3,1,16,4,8,7,1,7,3.0,Medium,0.125
56,No,Travel_Rarely,Sales,11,5,Marketing,Female,2,Sales Executive,Married,4,No,16,3,1,6,3,0,0,0,0,2.6,Medium,0.0
39,No,Travel_Rarely,Research & Development,9,2,Medical,Male,2,Manufacturing Director,Married,1,No,25,4,1,10,3,10,0,7,9,2.4,Medium,0.7
38,No,Travel_Frequently,Research & Development,8,3,Medical,Female,2,Research Scientist,Divorced,1,Yes,16,3,1,20,3,20,11,0,7,2.8,Low,0.0
58,No,Travel_Rarely,Sales,21,3,Life Sciences,Female,4,Manager,Married,4,Yes,13,3,1,29,2,1,0,0,0,3.2,High,0.0
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,Female,1,Research Scientist,Single,3,Yes,14,3,0,8,2,4,1,0,3,2.4,Low,0.0
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,Male,1,Research Scientist,Divorced,2,No,19,3,2,10,0,5,2,0,3,3.4,Medium,0.0
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,5,Research Director,Married,3,No,15,3,0,28,3,5,4,4,3,3.2,High,0.8
42,No,Travel_Rarely,Sales,12,4,Marketing,Male,2,Sales Executive,Divorced,3,Yes,12,3,2,14,4,0,0,0,0,3.0,Medium,0.0
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,Female,1,Human Resources,Married,1,No,12,3,0,1,2,1,0,0,0,1.8,Low,0.0
35,No,Travel_Rarely,Sales,18,4,Medical,Male,2,Sales Executive,Married,0,No,16,3,1,6,2,5,3,0,4,2.2,Medium,0.0
28,No,Non-Travel,Research & Development,16,3,Medical,Male,1,Research Scientist,Single,1,No,14,3,0,5,3,5,3,1,4,2.8,Low,0.2
31,No,Non-Travel,Research & Development,3,2,Medical,Male,1,Research Scientist,Divorced,1,Yes,13,3,1,4,3,4,2,2,3,3.0,Low,0.5
36,No,Non-Travel,Research & Development,9,4,Life Sciences,Male,1,Laboratory Technician,Married,1,No,22,4,0,5,3,5,4,0,2,2.4,Low,0.0
34,No,Travel_Rarely,Sales,1,3,Marketing,Male,3,Sales Executive,Single,1,No,21,4,0,14,3,14,8,2,1,2.2,High,0.14285714285714285
34,No,Travel_Rarely,Sales,13,4,Medical,Male,3,Sales Executive,Divorced,1,No,18,3,1,9,2,8,7,1,1,3.0,High,0.125
26,No,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Laboratory Technician,Single,0,No,13,3,0,8,6,7,7,7,6,2.6,Low,1.0
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Married,0,No,12,3,1,6,5,5,3,0,2,1.6,Medium,0.0
32,No,Non-Travel,Research & Development,15,4,Medical,Female,2,Healthcare Representative,Divorced,5,No,18,3,1,9,6,5,1,1,2,3.0,High,0.2
31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Male,2,Research Scientist,Married,1,No,21,4,0,10,6,10,8,8,7,2.2,Medium,0.8
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,Male,1,Laboratory Technician,Divorced,5,No,12,3,1,6,2,4,1,0,3,2.4,Low,0.0
38,No,Travel_Rarely,Sales,1,3,Life Sciences,Male,1,Sales Representative,Single,4,No,14,3,0,20,3,1,0,0,0,1.4,Low,0.0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,Female,2,Sales Executive,Married,1,Yes,11,3,0,10,2,10,8,0,9,3.4,Medium,0.0
27,No,Travel_Rarely,Sales,9,3,Marketing,Male,2,Sales Executive,Single,1,No,14,3,0,7,5,7,7,0,7,3.0,Medium,0.0
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,Male,2,Manufacturing Director,Single,8,No,24,4,0,8,1,1,0,0,0,3.0,High,0.0
31,Yes,Travel_Frequently,Sales,26,4,Marketing,Male,2,Sales Executive,Married,1,Yes,11,3,0,10,4,10,7,0,8,2.8,Medium,0.0
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,Male,3,Sales Executive,Single,6,Yes,13,3,0,15,2,2,2,2,2,1.8,High,1.0
54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,Female,2,Research Scientist,Married,3,No,11,3,2,9,6,4,3,2,3,2.4,Low,0.5
33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,Male,2,Healthcare Representative,Divorced,1,No,20,4,3,9,2,9,7,2,8,3.2,Medium,0.2222222222222222
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,Male,3,Healthcare Representative,Married,1,No,17,3,1,10,1,10,9,0,9,2.4,High,0.0
38,No,Travel_Frequently,Human Resources,1,4,Other,Male,1,Human Resources,Married,0,Yes,11,3,1,7,2,6,2,1,2,2.8,Low,0.16666666666666666
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,Male,5,Manager,Married,4,Yes,18,3,1,35,0,10,9,1,4,2.6,High,0.1
31,No,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Laboratory Technician,Divorced,1,Yes,11,3,3,1,4,1,0,0,0,3.0,Low,0.0
39,No,Travel_Rarely,Sales,15,4,Marketing,Male,4,Sales Executive,Single,0,No,12,3,0,21,3,20,8,11,10,2.0,High,0.55
42,No,Non-Travel,Research & Development,23,2,Life Sciences,Male,2,Research Scientist,Single,1,No,12,3,0,20,2,20,9,3,7,3.2,Medium,0.15
31,No,Non-Travel,Research & Development,10,3,Medical,Female,3,Research Director,Married,4,No,20,4,1,13,2,11,7,4,8,3.2,High,0.36363636363636365
54,No,Travel_Rarely,Research & Development,10,3,Medical,Female,2,Manufacturing Director,Single,6,Yes,19,3,0,9,3,5,2,1,4,2.8,Medium,0.2
24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,2,Healthcare Representative,Single,1,No,12,3,0,4,2,4,3,1,2,2.2,Medium,0.25
23,No,Travel_Rarely,Research & Development,12,2,Other,Male,1,Laboratory Technician,Single,1,No,13,3,0,5,6,5,2,1,4,3.6,Low,0.2
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,Female,2,Laboratory Technician,Married,1,No,11,3,1,10,2,10,9,9,4,3.0,Medium,0.9
40,No,Travel_Rarely,Sales,2,2,Marketing,Female,2,Sales Executive,Married,3,No,14,3,1,15,4,11,8,5,10,2.6,Medium,0.45454545454545453
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,Female,1,Human Resources,Married,4,No,14,3,0,6,3,2,0,1,2,2.8,Low,0.5
30,No,Travel_Rarely,Research & Development,1,2,Medical,Male,1,Laboratory Technician,Married,1,No,13,3,0,12,6,12,8,1,7,2.8,Medium,0.08333333333333333
25,No,Travel_Rarely,Research & Development,2,1,Other,Male,1,Laboratory Technician,Divorced,6,Yes,19,3,1,7,2,2,2,0,2,3.0,Medium,0.0
47,No,Travel_Rarely,Research & Development,25,3,Medical,Male,3,Healthcare Representative,Single,2,No,23,4,0,25,3,17,14,12,11,2.4,High,0.7058823529411765
33,No,Non-Travel,Research & Development,1,2,Medical,Male,1,Laboratory Technician,Divorced,1,No,12,3,3,1,2,1,1,0,0,2.4,Low,0.0
38,No,Travel_Rarely,Sales,1,4,Life Sciences,Male,2,Sales Executive,Married,0,No,15,3,2,16,3,15,13,5,8,2.6,Medium,0.3333333333333333
31,No,Travel_Rarely,Sales,2,2,Life Sciences,Male,1,Sales Representative,Married,0,No,19,3,1,3,1,2,2,1,2,2.6,Low,0.5
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,Male,2,Manufacturing Director,Married,2,No,11,3,1,10,1,8,3,7,7,2.6,Medium,0.875
42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,Male,2,Research Scientist,Divorced,6,Yes,17,3,1,9,3,4,3,1,2,2.6,Medium,0.25
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Research Scientist,Married,3,No,22,4,1,12,3,5,3,1,0,3.0,Low,0.2
47,No,Non-Travel,Research & Development,1,1,Medical,Female,3,Research Director,Married,0,No,18,3,2,14,3,13,8,5,12,2.0,High,0.38461538461538464
35,No,Travel_Rarely,Research & Development,11,4,Medical,Male,1,Laboratory Technician,Married,7,Yes,11,3,1,5,3,2,2,2,2,3.2,Low,1.0
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,1,Research Scientist,Single,0,No,12,3,0,4,2,3,2,1,2,3.6,Low,0.3333333333333333
35,No,Travel_Rarely,Research & Development,9,4,Medical,Male,2,Research Scientist,Single,1,No,19,3,0,10,5,10,7,0,8,2.6,Medium,0.0
33,No,Travel_Rarely,Research & Development,15,2,Medical,Female,2,Healthcare Representative,Married,0,Yes,13,3,1,10,6,9,7,8,1,2.6,Medium,0.8888888888888888
32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,Female,1,Laboratory Technician,Single,1,No,13,3,0,6,3,6,2,4,1,2.6,Low,0.6666666666666666
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Laboratory Technician,Married,8,No,19,3,2,8,3,1,0,0,0,2.6,Low,0.0
32,No,Travel_Rarely,Sales,1,4,Medical,Male,1,Sales Representative,Married,0,No,14,3,1,3,2,2,2,2,2,2.2,Low,1.0
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,2,Research Scientist,Single,7,No,13,3,0,18,2,7,7,1,7,2.4,Medium,0.14285714285714285
38,No,Travel_Rarely,Research & Development,10,3,Medical,Female,3,Research Director,Married,3,No,12,3,1,20,3,18,16,1,11,2.0,High,0.05555555555555555
32,No,Travel_Rarely,Sales,1,4,Marketing,Female,3,Sales Executive,Married,1,No,19,3,2,14,3,14,10,5,7,3.2,High,0.35714285714285715
37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,3,Research Director,Married,1,Yes,25,4,1,16,2,16,11,6,8,3.0,High,0.375
25,No,Travel_Rarely,Sales,8,2,Other,Female,2,Sales Executive,Divorced,0,Yes,22,4,1,6,3,5,3,0,4,2.2,Medium,0.0
52,No,Non-Travel,Sales,29,4,Life Sciences,Male,1,Sales Representative,Divorced,2,No,15,3,2,16,3,9,8,0,0,2.4,Low,0.0
44,No,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Research Scientist,Single,6,Yes,12,3,0,6,2,4,3,1,2,3.0,Low,0.25
21,No,Travel_Rarely,Sales,5,1,Medical,Male,1,Sales Representative,Single,1,Yes,11,3,0,2,6,2,2,1,2,2.8,Low,0.5
39,No,Non-Travel,Research & Development,9,3,Life Sciences,Male,5,Manager,Single,2,No,13,3,0,21,3,6,0,1,3,3.2,High,0.16666666666666666
